date,close
9,75
9,75
9,75
9,75
9,75
9,75
9,75
9,75
9,75
9,75
9,75
9,75
9,75
9,75
9,75
9,75
9,75
9,75
9,75
9,75
9,75
9,75
9,75
9,75
9,75
9,75
9,75
9,75
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
11,69
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
12,70
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
13,71
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
14,72
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
15,69
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
17,92
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
18,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
19,90
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
20,86
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
21,101
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
22,133
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
24,83
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
25,69
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
26,76
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
27,93
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
29,72
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
31,72
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,73
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
32,72
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
33,75
